Date,Longitude,Latitude,Elevation,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar,Temperature
5/1/1994,32.5,25.7588996887207,184,32.522,12.963,0,2.33495139901191,0.203727724502086,29.934954648,22.7425
5/2/1994,32.5,25.7588996887207,184,38.302,10.541,0,1.21951318437997,0.173870396452179,23.19755904,24.4215
5/3/1994,32.5,25.7588996887207,184,36.577,15.16,0,1.90005358467569,0.233319176823533,27.2446821,25.8685
5/4/1994,32.5,25.7588996887207,184,29.489,16.593,0,2.63236948497904,0.358098432476399,30.05330364,23.041
5/5/1994,32.5,25.7588996887207,184,29.721,9.79300000000001,0,2.20242909955079,0.279269878634425,30.3696054,19.757
5/6/1994,32.5,25.7588996887207,184,31.119,8.714,0,1.61225583323586,0.321963305892941,30.411168192,19.9165
5/7/1994,32.5,25.7588996887207,184,32.218,4.964,0,1.53811502565732,0.251253127256472,31.276520208,18.591
5/8/1994,32.5,25.7588996887207,184,35.366,5.07400000000001,0,1.52592231685825,0.25680570071677,30.57401196,20.22
5/9/1994,32.5,25.7588996887207,184,33.981,14.403,0,2.3339440227535,0.193215341635908,30.49975746,24.192
5/10/1994,32.5,25.7588996887207,184,35.766,6.55599999999998,0,1.27179665034058,0.232629676852579,30.76656084,21.161
5/11/1994,32.5,25.7588996887207,184,40.925,8.62900000000002,0,1.0114283793353,0.275766645982465,30.504494808,24.777
5/12/1994,32.5,25.7588996887207,184,36.544,14.537,0,2.49106133580548,0.170396588463616,30.575532168,25.5405
5/13/1994,32.5,25.7588996887207,184,33.248,12.87,0,1.88179458755204,0.218198066160321,31.1087286,23.059
5/14/1994,32.5,25.7588996887207,184,35.023,12.053,0,1.95374403451575,0.229114045650422,31.04819712,23.538
5/15/1994,32.5,25.7588996887207,184,36.076,14.377,0,2.23625295737044,0.172079442551819,31.01563098,25.2265
5/16/1994,32.5,25.7588996887207,184,35.971,12.589,0,1.57040157156706,0.226253262779732,30.807337032,24.28
5/17/1994,32.5,25.7588996887207,184,39.993,10.703,0,1.37918485795361,0.203707419883768,30.455667072,25.348
5/18/1994,32.5,25.7588996887207,184,40.091,15.898,0,1.63826465116499,0.147875926193523,30.826233,27.9945
5/19/1994,32.5,25.7588996887207,184,39.044,11.532,0,1.77166082665909,0.149824970839852,30.939574032,25.288
5/20/1994,32.5,25.7588996887207,184,39.808,9.88200000000001,0,1.76892421853887,0.148772844721746,30.37792428,24.845
5/21/1994,32.5,25.7588996887207,184,39.494,13.852,0,2.01433982833102,0.189603085940949,30.88597356,26.673
5/22/1994,32.5,25.7588996887207,184,41.026,19.338,0,1.97360016656243,0.21451767969212,30.41162154,30.182
5/23/1994,32.5,25.7588996887207,184,43.343,20.294,0,1.42835058932954,0.168474131590347,24.88196034,31.8185
5/24/1994,32.5,25.7588996887207,184,43.295,17.011,0,1.30465243031908,0.234292744241144,30.356158392,30.153
5/25/1994,32.5,25.7588996887207,184,42.324,15.394,0.0137329128,1.26795479345124,0.303259327692985,29.72947734,28.859
5/26/1994,32.5,25.7588996887207,184,43.817,20.744,0.078964236,1.52761589427124,0.244522070299186,21.165527808,32.2805
5/27/1994,32.5,25.7588996887207,184,41.601,23.059,0,2.38588069354094,0.120564179281098,29.890574208,32.33
5/28/1994,32.5,25.7588996887207,184,40.862,21.223,0,2.18878528753185,0.131726007755357,30.544711848,31.0425
5/29/1994,32.5,25.7588996887207,184,39.505,20.589,0,2.07535045654588,0.129930470384383,27.990728712,30.047
5/30/1994,32.5,25.7588996887207,184,39.33,20.051,0,2.20674561035069,0.216369334824347,30.41932194,29.6905
5/31/1994,32.5,25.7588996887207,184,36.957,19.601,0,2.23090984209317,0.237364161483474,31.0209138,28.279
6/1/1994,32.5,25.7588996887207,184,37.924,17.926,0,1.95757115710342,0.242840085151544,31.1050134,27.925
6/2/1994,32.5,25.7588996887207,184,36.424,13.678,0,1.96490750910991,0.221598946025856,31.38058332,25.051
6/3/1994,32.5,25.7588996887207,184,35.575,17.316,0,2.17855492421355,0.296941537281936,30.82759092,26.4455
6/4/1994,32.5,25.7588996887207,184,34.898,16.378,0,2.2484227695724,0.273849787422547,31.3892478,25.638
6/5/1994,32.5,25.7588996887207,184,36.577,17.168,0,1.90870982319116,0.258627724168573,31.16908296,26.8725
6/6/1994,32.5,25.7588996887207,184,39.095,16.453,0,1.68004746185179,0.182296601165778,31.83024384,27.774
6/7/1994,32.5,25.7588996887207,184,40.428,17.28,0,1.70142600214459,0.155751316068982,31.64900292,28.854
6/8/1994,32.5,25.7588996887207,184,39.673,21.416,0,2.83598347338949,0.171728921795968,31.1235192,30.5445
6/9/1994,32.5,25.7588996887207,184,34.596,20.674,0,3.02624046721528,0.274090215208333,31.08847536,27.635
6/10/1994,32.5,25.7588996887207,184,32.885,17.998,0,2.98141606074205,0.304453509576698,31.32236952,25.4415
6/11/1994,32.5,25.7588996887207,184,34.758,16.932,0,2.55592739804808,0.306761125830049,31.39436232,25.845
6/12/1994,32.5,25.7588996887207,184,37.774,16.607,0,2.02353097772982,0.246677683740524,31.75616592,27.1905
6/13/1994,32.5,25.7588996887207,184,40.039,17.122,0,2.1319553530435,0.174585267166712,31.69496088,28.5805
6/14/1994,32.5,25.7588996887207,184,40.815,17.461,0,2.05094383042624,0.146012984247318,31.51412316,29.138
6/15/1994,32.5,25.7588996887207,184,42.005,18.543,0,1.71997978836217,0.140550918745153,32.0290866,30.274
6/16/1994,32.5,25.7588996887207,184,42.891,15.532,0,1.88352267394349,0.144421506541703,31.45673736,29.2115
6/17/1994,32.5,25.7588996887207,184,40.663,22.951,0,2.68746036576261,0.186150349346358,30.81228732,31.807
6/18/1994,32.5,25.7588996887207,184,37.043,21.306,0,3.13549503501089,0.218703969126274,30.758914368,29.1745
6/19/1994,32.5,25.7588996887207,184,33.451,18.029,0,2.61301083193893,0.250627328713086,31.63477608,25.74
6/20/1994,32.5,25.7588996887207,184,34.404,15.496,0,2.10206760627425,0.26488321203309,31.631058072,24.95
6/21/1994,32.5,25.7588996887207,184,37.787,17.184,0,2.17692490722344,0.216228384850767,31.361114952,27.4855
6/22/1994,32.5,25.7588996887207,184,39.984,18.142,0,2.25521098668322,0.186976723813455,31.6892295,29.063
6/23/1994,32.5,25.7588996887207,184,41.063,18.347,0,2.30614778759684,0.165572035010965,31.43087136,29.705
6/24/1994,32.5,25.7588996887207,184,38.919,21.521,0,2.68478747564281,0.234995189247303,31.346266608,30.22
6/25/1994,32.5,25.7588996887207,184,36.689,19.927,0,2.43811299417788,0.255446123110234,31.32191574,28.308
6/26/1994,32.5,25.7588996887207,184,38.17,17.832,0,2.14007171190963,0.224753753886537,31.295924208,28.001
6/27/1994,32.5,25.7588996887207,184,37.923,16.704,0,1.98440466043255,0.217656619587196,31.169979072,27.3135
6/28/1994,32.5,25.7588996887207,184,37.127,14.513,0,2.0421264029627,0.213552467781835,31.96002042,25.82
6/29/1994,32.5,25.7588996887207,184,37.224,16.533,0,2.27134214284443,0.217621244230663,31.391775432,26.8785
6/30/1994,32.5,25.7588996887207,184,36.7,16.79,0,1.79362956489889,0.237014841723497,31.157607168,26.745
7/1/1994,32.5,25.7588996887207,184,39.389,13.379,0,1.56270344619168,0.170765501707258,31.638826872,26.384
7/2/1994,32.5,25.7588996887207,184,40.692,17.704,0,2.0009187245303,0.132577341286761,31.4103348,29.198
7/3/1994,32.5,25.7588996887207,184,40.466,18.144,0,1.83328931243968,0.135154575112909,31.2742116,29.305
7/4/1994,32.5,25.7588996887207,184,40.049,16.318,0,2.01249353870714,0.182932843899724,31.050674208,28.1835
7/5/1994,32.5,25.7588996887207,184,37.826,20.311,0,2.20988543940559,0.236235496452848,30.73707936,29.0685
7/6/1994,32.5,25.7588996887207,184,36.753,17.983,0,1.9569317348315,0.295962781293424,30.503418048,27.368
7/7/1994,32.5,25.7588996887207,184,39.225,19.602,0,1.55924652319309,0.247332905275072,30.268966032,29.4135
7/8/1994,32.5,25.7588996887207,184,38.978,21.772,0,1.80098563907205,0.23302431409784,25.9139286,30.375
7/9/1994,32.5,25.7588996887207,184,39.293,21.323,0,1.92390005781849,0.162029491862486,30.499424928,30.308
7/10/1994,32.5,25.7588996887207,184,39.733,16.934,0,1.93919087969645,0.168096100187452,30.819482352,28.3335
7/11/1994,32.5,25.7588996887207,184,39.798,17.094,0,1.47954706853067,0.153333472411044,31.1007933,28.446
7/12/1994,32.5,25.7588996887207,184,39.213,16.204,0,2.02982181330318,0.232655423087282,30.189317328,27.7085
7/13/1994,32.5,25.7588996887207,184,36.818,20.294,0,2.49809880584756,0.281441945332544,30.234594672,28.556
7/14/1994,32.5,25.7588996887207,184,35.436,20.463,0,2.65264856093282,0.289789801557761,30.366508032,27.9495
7/15/1994,32.5,25.7588996887207,184,35.177,21.033,0,2.39986698588862,0.302100492820678,30.385859472,28.105
7/16/1994,32.5,25.7588996887207,184,35.651,19.91,0,1.78683513121935,0.346039941687706,25.91105976,27.7805
7/17/1994,32.5,25.7588996887207,184,34.975,22.531,0,1.44930404968337,0.324458422617496,17.16232104,28.753
7/18/1994,32.5,25.7588996887207,184,36.602,19.076,0,1.30204269070165,0.359117967306108,23.62167828,27.839
7/19/1994,32.5,25.7588996887207,184,36.645,21.851,0,1.52065995018415,0.316306032998032,19.214269632,29.248
7/20/1994,32.5,25.7588996887207,184,37.442,20.342,0,1.77016810090962,0.252308681878789,30.478500792,28.892
7/21/1994,32.5,25.7588996887207,184,38.542,17.672,0,1.84803802173112,0.226731620092082,30.413255328,28.107
7/22/1994,32.5,25.7588996887207,184,38.503,16.515,0,1.99555962274828,0.203758222622716,30.25817064,27.509
7/23/1994,32.5,25.7588996887207,184,39.538,19.647,0,1.72502201723748,0.201678916782682,30.200679072,29.5925
7/24/1994,32.5,25.7588996887207,184,41.558,20.363,0,1.63689380102734,0.169876869948851,30.1575402,30.9605
7/25/1994,32.5,25.7588996887207,184,42.37,18.337,0,0.968465394528189,0.293546694404051,30.008474712,30.3535
7/26/1994,32.5,25.7588996887207,184,43.524,14.523,0,1.0468119523751,0.269546842897974,29.77475184,29.0235
7/27/1994,32.5,25.7588996887207,184,39.162,24.635,0,2.42503434735432,0.211162521369937,29.81277846,31.8985
7/28/1994,32.5,25.7588996887207,184,38.569,20.803,0,2.14293263541047,0.236751535108413,30.0228183,29.686
7/29/1994,32.5,25.7588996887207,184,38.236,18.525,0,2.21317131029919,0.262290425887552,29.81075454,28.3805
7/30/1994,32.5,25.7588996887207,184,38.737,18.646,0,2.28767072429251,0.26913479038213,29.52421884,28.6915
7/31/1994,32.5,25.7588996887207,184,39.374,19.145,0,2.41535464860243,0.251577264218265,29.52034146,29.2595
8/1/1994,32.5,25.7588996887207,184,37.905,20.071,0,2.32488235266792,0.256747307237098,29.20781088,28.988
8/2/1994,32.5,25.7588996887207,184,36.77,19.295,0,2.27713623464769,0.275000573049782,29.90345238,28.0325
8/3/1994,32.5,25.7588996887207,184,35.915,17.26,0,1.96559383638095,0.286849212070738,29.79973602,26.5875
8/4/1994,32.5,25.7588996887207,184,36.025,19.793,0,2.12718151326133,0.300592013047964,29.79315216,27.909
8/5/1994,32.5,25.7588996887207,184,37.524,17.084,0,1.58658014098674,0.248337022235305,29.846193408,27.304
8/6/1994,32.5,25.7588996887207,184,37.936,16.476,0,1.80681710219614,0.240451774873783,29.82588444,27.206
8/7/1994,32.5,25.7588996887207,184,38.858,19.166,0,1.79733948581837,0.21703828897311,29.39153436,29.012
8/8/1994,32.5,25.7588996887207,184,38.454,18.27,0,1.91479855213722,0.202362086442163,29.45497662,28.362
8/9/1994,32.5,25.7588996887207,184,36.979,19.958,0,2.38556128213088,0.230961973784217,29.281444128,28.4685
8/10/1994,32.5,25.7588996887207,184,35.824,21.211,0,2.5178602486967,0.273959545574195,29.237617872,28.5175
8/11/1994,32.5,25.7588996887207,184,36.963,19.671,0,2.38271217366108,0.227739392865077,29.23526304,28.317
8/12/1994,32.5,25.7588996887207,184,39.251,19.253,0,1.79749934651893,0.237561248451477,29.285156952,29.252
8/13/1994,32.5,25.7588996887207,184,40.215,20.706,0,1.95319154806878,0.190899394887651,29.04406542,30.4605
8/14/1994,32.5,25.7588996887207,184,41.275,21.553,0,2.17394117797958,0.186553004185222,29.34185778,31.414
8/15/1994,32.5,25.7588996887207,184,42.47,21.9,0,2.3416133681644,0.167283191739589,29.363851368,32.185
8/16/1994,32.5,25.7588996887207,184,41.1,24.258,0,2.26894710265292,0.201325419063341,28.672141392,32.679
8/17/1994,32.5,25.7588996887207,184,41.72,22.65,0,2.30893429774688,0.179110846331628,28.922958288,32.185
8/18/1994,32.5,25.7588996887207,184,38.111,23.276,0,2.57376962570956,0.255702156767168,28.82728008,30.6935
8/19/1994,32.5,25.7588996887207,184,37.217,20.496,0,2.12316449103263,0.26503522403849,28.89112446,28.8565
8/20/1994,32.5,25.7588996887207,184,37.841,18.775,0,2.17651612839688,0.263790828955443,28.9141299,28.308
8/21/1994,32.5,25.7588996887207,184,38.129,18.847,0,2.14472492416743,0.181032175573437,29.233181808,28.488
8/22/1994,32.5,25.7588996887207,184,38.433,20.552,0,2.24724282250991,0.244145492552488,28.87740234,29.4925
