Date,Longitude,Latitude,Elevation,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar,
3/12/1994,94.0625,40.7458992004395,1522,-4.94200000000001,-8.774,8.24489928,4.38686729356306,0.882984135233685,14.51345112,-6.85800000000001
3/13/1994,94.0625,40.7458992004395,1522,-0.810999999999979,-13.507,0.64201356,6.61551064950586,0.510037067538177,20.33117712,-7.15899999999999
3/14/1994,94.0625,40.7458992004395,1522,4.66500000000002,-6.66800000000001,0,4.87273915030425,0.237490296225495,19.71450396,-1.00149999999999
3/15/1994,94.0625,40.7458992004395,1522,4.23099999999999,-6.86599999999999,0,2.29937783878844,0.247914445236526,18.253125,-1.3175
3/16/1994,94.0625,40.7458992004395,1522,8.11700000000002,-3.19900000000001,0.017166132,2.41131483200577,0.304988632136414,20.1793464,2.459
3/17/1994,94.0625,40.7458992004395,1522,9.56400000000002,-3.69200000000001,0,2.21779205271053,0.336812970490479,16.24196232,2.936
3/18/1994,94.0625,40.7458992004395,1522,12.442,-1.137,0,2.71784731438634,0.295352324438528,20.28138192,5.6525
3/19/1994,94.0625,40.7458992004395,1522,5.041,1.18900000000002,1.761246576,4.34077624626408,0.47653399580478,10.40849964,3.11500000000001
3/20/1994,94.0625,40.7458992004395,1522,8.29500000000002,-2.27100000000002,1.259993916,4.65920592232976,0.576927014589553,18.28923444,3.012
3/21/1994,94.0625,40.7458992004395,1522,6.52199999999999,-4.37599999999998,0,4.79415314388034,0.295207548599345,21.76025112,1.073
3/22/1994,94.0625,40.7458992004395,1522,10.576,-2.166,0,9.49029309165994,0.198148739882912,22.45669065,4.205
3/23/1994,94.0625,40.7458992004395,1522,9.71100000000001,-2.72000000000003,0,3.87210681533835,0.190887890522402,22.11226821,3.49549999999999
3/24/1994,94.0625,40.7458992004395,1522,11.484,-1.37900000000002,0,3.07029777865167,0.167689893465082,21.29653377,5.05249999999999
3/25/1994,94.0625,40.7458992004395,1522,13.003,1.68599999999998,0,3.24147578489518,0.167938887442269,22.13060364,7.34449999999999
3/26/1994,94.0625,40.7458992004395,1522,12.863,0.802999999999997,0,4.35159855406689,0.207295204883776,22.49920809,6.833
3/27/1994,94.0625,40.7458992004395,1522,14.592,-1.72800000000001,0,2.09534902297304,0.21786832898167,22.70458494,6.432
3/28/1994,94.0625,40.7458992004395,1522,15.391,0.58499999999998,0,1.8354556493159,0.155189653587273,23.0897718,7.98799999999999
3/29/1994,94.0625,40.7458992004395,1522,15.348,-0.545000000000016,0,1.74179484538361,0.177758177541487,22.942242,7.40149999999999
3/30/1994,94.0625,40.7458992004395,1522,14.817,2.87700000000001,0.9166712904,1.16978494611441,0.304079064933714,18.81190791,8.84700000000001
3/31/1994,94.0625,40.7458992004395,1522,16.982,1.85700000000003,0,2.7532848204294,0.250260592529509,23.52374505,9.41950000000002
4/1/1994,94.0625,40.7458992004395,1522,18.313,2.57999999999998,0,2.27940106834418,0.257644092425958,23.2589808,10.4465
4/2/1994,94.0625,40.7458992004395,1522,19.904,3.97300000000001,0,3.80590933452901,0.25925908263889,23.736932982,11.9385
4/3/1994,94.0625,40.7458992004395,1522,19.316,2.93900000000002,0,2.91985186694017,0.343046098685893,23.8667652,11.1275
4/4/1994,94.0625,40.7458992004395,1522,23.745,8.08800000000002,0,4.80747156787784,0.136146000866778,24.68655315,15.9165
4/5/1994,94.0625,40.7458992004395,1522,25.345,9.48399999999998,0,6.8906026679106,0.146027543117909,24.002997732,17.4145
4/6/1994,94.0625,40.7458992004395,1522,19.721,11.8,0,6.43126944599787,0.19062210454036,20.233579338,15.7605
4/7/1994,94.0625,40.7458992004395,1522,19.27,8.97000000000003,0,8.40232519042494,0.250616022087373,24.174330768,14.12
4/8/1994,94.0625,40.7458992004395,1522,15.655,5.58699999999999,0.0068664528,4.01966150738163,0.198455295932397,24.634578168,10.621
4/9/1994,94.0625,40.7458992004395,1522,16.513,2.24799999999999,0,3.68244951443626,0.309604292609931,24.864754032,9.3805
4/10/1994,94.0625,40.7458992004395,1522,10.407,1.56999999999999,0,5.86359893973472,0.265180304761006,23.194229868,5.9885
4/11/1994,94.0625,40.7458992004395,1522,9.40499999999997,-1.36099999999999,0,3.51207547939311,0.227437007576572,24.880556268,4.02199999999999
4/12/1994,94.0625,40.7458992004395,1522,10.226,-0.995999999999981,0,2.14121734494701,0.181271785221779,26.246590218,4.61500000000001
4/13/1994,94.0625,40.7458992004395,1522,13.118,-2.30500000000001,0,2.98973506060803,0.185338589038371,26.52688215,5.4065
4/14/1994,94.0625,40.7458992004395,1522,16.256,0.158999999999992,0,2.45001473446926,0.093712886717437,26.916527718,8.2075
4/15/1994,94.0625,40.7458992004395,1522,20.595,3.084,0,4.77899616246749,0.104041965747199,27.0213156,11.8395
4/16/1994,94.0625,40.7458992004395,1522,19.893,6.12799999999999,0,2.73368070471178,0.121701196190885,26.174594268,13.0105
4/17/1994,94.0625,40.7458992004395,1522,20.782,6.98899999999998,0,2.80594670200811,0.115168119671885,22.423387968,13.8855
4/18/1994,94.0625,40.7458992004395,1522,19.248,6.75400000000002,0,3.17784687291304,0.259103100361277,25.409696868,13.001
4/19/1994,94.0625,40.7458992004395,1522,15.202,7.25200000000001,0.0480651624,3.97411806670278,0.287541612378395,17.589093768,11.227
4/20/1994,94.0625,40.7458992004395,1522,17.097,4.27699999999999,0,4.99342555220467,0.310341014499353,27.282602736,10.687
4/21/1994,94.0625,40.7458992004395,1522,16.27,5.05900000000003,0,2.12333001956331,0.364655702233437,25.756367364,10.6645
4/22/1994,94.0625,40.7458992004395,1522,19.039,4.91500000000002,0,3.76356848434008,0.203414108756957,27.6309081,11.977
4/23/1994,94.0625,40.7458992004395,1522,19.36,5.59699999999998,0,2.70252797828309,0.175475369933388,26.755982964,12.4785
4/24/1994,94.0625,40.7458992004395,1522,20.874,5.505,0,2.46621022816962,0.180336072984237,27.155027052,13.1895
4/25/1994,94.0625,40.7458992004395,1522,20.315,5.86399999999998,0.0171661464,2.43722200684062,0.237414322537437,24.362774748,13.0895
4/26/1994,94.0625,40.7458992004395,1522,22.172,6.13200000000001,0.0102996792,2.12497090723676,0.170277627230961,26.188193664,14.152
4/27/1994,94.0625,40.7458992004395,1522,24.196,7.49700000000001,0,4.46786186226442,0.196729778553075,26.419218732,15.8465
4/28/1994,94.0625,40.7458992004395,1522,27.622,10.059,0,5.2999388532987,0.090452996486552,21.421683468,18.8405
4/29/1994,94.0625,40.7458992004395,1522,29.921,12.785,0,4.58057166850646,0.156691249201139,27.895275864,21.353
4/30/1994,94.0625,40.7458992004395,1522,18.95,11.822,0.3089906784,7.81736357150684,0.339827645978939,17.04959631,15.386
5/1/1994,94.0625,40.7458992004395,1522,10.946,5.64100000000002,0.377655192,4.33213386841805,0.343056946124303,16.457624874,8.29350000000001
5/2/1994,94.0625,40.7458992004395,1522,13.602,4.15600000000001,0,4.20783898760207,0.217997646471443,28.237106862,8.87900000000001
5/3/1994,94.0625,40.7458992004395,1522,17.529,3.58499999999998,0,3.99697423555375,0.158489915825244,30.018666528,10.557
5/4/1994,94.0625,40.7458992004395,1522,18.755,6.88600000000002,0,4.00741121386665,0.099203036898225,25.871402214,12.8205
5/5/1994,94.0625,40.7458992004395,1522,20.962,10.957,0,3.50633493690827,0.139904206408467,26.96704668,15.9595
5/6/1994,94.0625,40.7458992004395,1522,24.248,9.04300000000001,0,2.53017040510445,0.209239282440678,27.314445258,16.6455
5/7/1994,94.0625,40.7458992004395,1522,26.308,10.655,0,2.96422217550923,0.234546369086544,27.612500436,18.4815
5/8/1994,94.0625,40.7458992004395,1522,24.755,13.549,4.2348848616,5.25780229003818,0.389343328926403,23.61200544,19.152
5/9/1994,94.0625,40.7458992004395,1522,25.967,11.314,0,2.24119153692215,0.2603051778517,29.781674298,18.6405
5/10/1994,94.0625,40.7458992004395,1522,31.118,15.676,0,8.52912418363331,0.122943542503135,29.087103168,23.397
5/11/1994,94.0625,40.7458992004395,1522,25.229,16.201,0,5.11208660378265,0.242642398353837,27.858204702,20.715
5/12/1994,94.0625,40.7458992004395,1522,23.683,14.824,0.0102996792,5.19556797883575,0.269468698049883,19.286552232,19.2535
5/13/1994,94.0625,40.7458992004395,1522,23.262,12.447,0.634288752,4.79159359097804,0.3409908631392,28.589841432,17.8545
5/14/1994,94.0625,40.7458992004395,1522,25.477,10.929,0,2.06358855834215,0.261186239652976,29.978160912,18.203
5/15/1994,94.0625,40.7458992004395,1522,27.713,10.938,0,2.78981908445757,0.136830197983184,30.504311892,19.3255
5/16/1994,94.0625,40.7458992004395,1522,27.6,13.3,0,2.05612683264063,0.159920130008913,30.144881052,20.45
5/17/1994,94.0625,40.7458992004395,1522,28.805,14.468,0,4.70680107551399,0.146892096716082,30.6484146,21.6365
5/18/1994,94.0625,40.7458992004395,1522,29.329,13.522,0.7759098,5.52478524179604,0.178126680372314,30.208783392,21.4255
5/19/1994,94.0625,40.7458992004395,1522,24.18,8.00700000000001,0.58536504,5.21420923059249,0.140894473483725,31.834459548,16.0935
5/20/1994,94.0625,40.7458992004395,1522,27.071,11.8,0,7.65991838842017,0.064284604063502,32.261667012,19.4355
5/21/1994,94.0625,40.7458992004395,1522,26.099,14.193,0,3.49232627206233,0.077118892481123,30.924003888,20.146
5/22/1994,94.0625,40.7458992004395,1522,26.271,15.679,0.164794932,6.93012907257812,0.233000189700748,22.19788404,20.975
5/23/1994,94.0625,40.7458992004395,1522,20.978,11.258,0.0034332264,6.82593411288766,0.258734876770548,29.32616178,16.118
5/24/1994,94.0625,40.7458992004395,1522,21.184,7.19200000000001,0,4.07781348329819,0.1740298291865,31.702106808,14.188
5/25/1994,94.0625,40.7458992004395,1522,22.691,9.97199999999998,0,3.0346777982355,0.140537073323447,31.750975548,16.3315
5/26/1994,94.0625,40.7458992004395,1522,27.018,12.022,0,3.29821717110098,0.108946241415387,32.04828144,19.52
5/27/1994,94.0625,40.7458992004395,1522,28.617,13.365,0,3.27353782450111,0.08471267619558,32.026338936,20.991
5/28/1994,94.0625,40.7458992004395,1522,29.719,12.417,0.00686646,3.02502909705227,0.104040714655958,31.1164434,21.068
5/29/1994,94.0625,40.7458992004395,1522,30,15.738,2.380945788,1.98209595986109,0.229084200419184,28.39073004,22.869
5/30/1994,94.0625,40.7458992004395,1522,32.355,18.013,0,3.32949136613761,0.139361398015168,31.559064624,25.184
5/31/1994,94.0625,40.7458992004395,1522,31.736,18.161,0,6.03412042465895,0.146101116710963,30.154391208,24.9485
6/1/1994,94.0625,40.7458992004395,1522,27.543,18.944,0,7.43924051373859,0.148284011424769,27.950225292,23.2435
6/2/1994,94.0625,40.7458992004395,1522,26.234,16.205,0,8.69820759335684,0.089287593338624,30.29202072,21.2195
6/3/1994,94.0625,40.7458992004395,1522,27.298,16.29,0,3.85458916653161,0.121965813087229,31.94351316,21.794
6/4/1994,94.0625,40.7458992004395,1522,28.999,14.541,0.01373292,5.62583241691959,0.170690098872785,31.082415552,21.77
6/5/1994,94.0625,40.7458992004395,1522,23.017,13.198,0.322723224,4.33713659141212,0.321077347424573,29.24042976,18.1075
6/6/1994,94.0625,40.7458992004395,1522,29.027,16.7,0,4.17861850025331,0.189180243390193,29.66422104,22.8635
6/7/1994,94.0625,40.7458992004395,1522,31.047,16.116,0,5.14221699331254,0.208396880674077,31.78185192,23.5815
6/8/1994,94.0625,40.7458992004395,1522,32.394,17.857,0,7.3879908270089,0.227394481840241,31.90398174,25.1255
6/9/1994,94.0625,40.7458992004395,1522,29.547,17.278,0,5.08640846110842,0.243306009833644,31.278487752,23.4125
6/10/1994,94.0625,40.7458992004395,1522,28.464,15.976,0,4.09330638524332,0.312390676481321,30.658281048,22.22
6/11/1994,94.0625,40.7458992004395,1522,30.227,16.947,0,2.18365420449053,0.227283547605883,31.348690272,23.587
6/12/1994,94.0625,40.7458992004395,1522,34.096,20.545,0,4.01149257159234,0.134965121571223,29.608596432,27.3205
6/13/1994,94.0625,40.7458992004395,1522,33.354,19.635,0,2.86903474630528,0.149805040108663,31.3609509,26.4945
6/14/1994,94.0625,40.7458992004395,1522,33.606,20.574,0,3.89484421922796,0.201293959014052,25.943337648,27.09
6/15/1994,94.0625,40.7458992004395,1522,32.256,21.063,0,3.29457775506281,0.220899581218914,30.618050976,26.6595
6/16/1994,94.0625,40.7458992004395,1522,31.96,21.401,2.96287308,4.00179790491578,0.320927742449358,29.203087032,26.6805
6/17/1994,94.0625,40.7458992004395,1522,29.241,20.24,15.167994516,4.19135102127578,0.449866458932871,15.310467252,24.7405
6/18/1994,94.0625,40.7458992004395,1522,24.957,18.922,6.555744972,7.50248701662065,0.527142302444914,8.402961564,21.9395
6/19/1994,94.0625,40.7458992004395,1522,25.357,16.603,11.0549955312,3.61453541629572,0.470993524873805,12.751878168,20.98
6/20/1994,94.0625,40.7458992004395,1522,31.116,17.531,1.34926002,4.72481974144299,0.281295839080777,27.927501084,24.3235
6/21/1994,94.0625,40.7458992004395,1522,28.756,20.108,4.923241272,3.91376284478959,0.405517312538816,16.07057136,24.432
6/22/1994,94.0625,40.7458992004395,1522,26.276,18.079,5.57041284,4.08575941103516,0.357627762075483,19.174558284,22.1775
6/23/1994,94.0625,40.7458992004395,1522,29.254,19.671,0,3.44469910907911,0.203115225874392,24.015034908,24.4625
6/24/1994,94.0625,40.7458992004395,1522,32.35,17.97,0.0686645424,3.720576387868,0.179483312471947,27.93369402,25.16
6/25/1994,94.0625,40.7458992004395,1522,32.068,20.433,0.051498432,3.26710848837942,0.156375730637269,29.828416392,26.2505
6/26/1994,94.0625,40.7458992004395,1522,27.948,21.324,0.1510620552,5.66578704525256,0.318042024951837,16.42949568,24.636
6/27/1994,94.0625,40.7458992004395,1522,29.279,18.309,0.030899052,3.59891689897085,0.22790336499751,31.06371978,23.794
6/28/1994,94.0625,40.7458992004395,1522,28.718,21.143,0.032615676,5.76598136351811,0.187296192500072,25.88562792,24.9305
6/29/1994,94.0625,40.7458992004395,1522,26.046,17.653,4.064941944,8.01311189441398,0.467547924336057,22.283999568,21.8495
6/30/1994,94.0625,40.7458992004395,1522,29.507,17.225,7.271571888,4.3840144871144,0.316618260546629,23.725180116,23.366
7/1/1994,94.0625,40.7458992004395,1522,30.649,18.329,16.7232519504,4.23627291726275,0.389326984282913,24.609597858,24.489
7/2/1994,94.0625,40.7458992004395,1522,32.553,21.246,1.02653478,4.40726947918262,0.227645857673182,21.72099132,26.8995
7/3/1994,94.0625,40.7458992004395,1522,33.088,20.893,0.24375924,3.40027536514038,0.251589542017539,29.2428549,26.9905
7/4/1994,94.0625,40.7458992004395,1522,31.054,21.394,1.5260703912,5.37042862611463,0.275845864601703,28.268327808,26.224
7/5/1994,94.0625,40.7458992004395,1522,27.494,20.884,8.19768978,4.34771163240713,0.421385809122656,9.28805796,24.189
7/6/1994,94.0625,40.7458992004395,1522,23.221,16.262,25.56037332,3.44745454867972,0.591889086628617,9.373833252,19.7415
7/7/1994,94.0625,40.7458992004395,1522,28.318,17.696,0.8703228744,1.62149908901425,0.366090893364652,30.3324201,23.007
7/8/1994,94.0625,40.7458992004395,1522,25.224,17.103,13.7037258,3.69157157636466,0.520286727821618,19.329415542,21.1635
7/9/1994,94.0625,40.7458992004395,1522,28.584,17.438,0.988769772,3.2498270284531,0.426965458304645,28.283344632,23.011
7/10/1994,94.0625,40.7458992004395,1522,30.78,20.543,1.83677688,3.26126083722746,0.272876132271,28.91564802,25.6615
7/11/1994,94.0625,40.7458992004395,1522,32.84,19.462,0,2.9988908913008,0.185744063000456,31.26763566,26.151
7/12/1994,94.0625,40.7458992004395,1522,35.637,21.201,0,6.93865756588955,0.165332689118054,30.78692154,28.419
7/13/1994,94.0625,40.7458992004395,1522,35.383,24.996,0,6.3003926294268,0.210646416034021,24.97050306,30.1895
7/14/1994,94.0625,40.7458992004395,1522,37.632,24.508,0,5.49706262910517,0.193506070022858,29.901712032,31.07
7/15/1994,94.0625,40.7458992004395,1522,35.476,26.561,0,8.1738409624477,0.20982521625233,27.979423272,31.0185
7/16/1994,94.0625,40.7458992004395,1522,27.341,20.123,4.7018036376,4.06151356362679,0.433711271772229,10.975952898,23.732
7/17/1994,94.0625,40.7458992004395,1522,32.691,20.013,0,2.23898262250451,0.347756718444492,30.05173224,26.352
7/18/1994,94.0625,40.7458992004395,1522,35.429,21.485,0,2.05001715010135,0.188735032597329,30.68753418,28.457
7/19/1994,94.0625,40.7458992004395,1522,35.79,23.661,0,4.94478439066912,0.158584356967993,30.31160796,29.7255
7/20/1994,94.0625,40.7458992004395,1522,35.772,23.262,0,6.33298303199807,0.224228226525089,29.74533939,29.517
7/21/1994,94.0625,40.7458992004395,1522,30.103,19.737,0.3587720184,5.10897891865089,0.274941243269341,30.03772716,24.92
7/22/1994,94.0625,40.7458992004395,1522,31.406,19.554,0,3.69563520575187,0.164223477816612,30.27588534,25.48
7/23/1994,94.0625,40.7458992004395,1522,32.491,20.06,0,4.46274613577974,0.212869089754412,29.83072653,26.2755
7/24/1994,94.0625,40.7458992004395,1522,30.95,22.034,0,5.66797423625103,0.209828334239608,26.03193687,26.492
7/25/1994,94.0625,40.7458992004395,1522,30.557,21.332,0,2.95764337943256,0.209455135247596,24.88342671,25.9445
7/26/1994,94.0625,40.7458992004395,1522,30.715,18.512,0,3.01674200777777,0.189921843428844,29.039799312,24.6135
7/27/1994,94.0625,40.7458992004395,1522,32.601,21.086,0.0446319648,3.12362815733781,0.173946208938882,29.093684904,26.8435
7/28/1994,94.0625,40.7458992004395,1522,34.235,20.792,0,2.48596041005075,0.145849265362748,29.47224348,27.5135
7/29/1994,94.0625,40.7458992004395,1522,35.315,22.132,0,3.85344271589814,0.136830074895647,29.613488328,28.7235
7/30/1994,94.0625,40.7458992004395,1522,34.918,23.086,0,5.2696044039275,0.194356913501112,29.04750477,29.002
